,Unnamed: 0,consoles,games;
772,772,All,Death Stranding;
773,773,Series,Close Combat;
774,774,Series,Danganronpa;
775,775,All,Slime Rancher;
776,776,All,Diablo II: Resurrected;
777,777,All,Dying Light 2 Stay Human;
778,778,All,Monster Hunter Rise: Sunbreak;
779,779,Series,Asterix;
780,780,All,Madden NFL 2004;
781,781,PS2,Guitar Hero III: Legends of Rock;
782,782,PS3,Uncharted: Drake's Fortune;
783,783,All,Dark Souls;
784,784,PS,Resident Evil 2;
785,785,X360,Fallout 3;
786,786,Series,Darksiders;
787,787,WiiU,Splatoon;
788,788,All,Resident Evil Zero;
789,789,PS2,Madden NFL 06;
790,790,PS2,Dragon Quest VIII: Journey of the Cursed King;
791,791,PSP,Monster Hunter Freedom 3;
792,792,All,Dragon's Dogma: Dark Arisen;
793,793,N64,Diddy Kong Racing;
794,794,DS,Pokémon Mystery Dungeon: Explorers of Time / Darkness;
795,795,All,Yoshi;
796,796,XOne,Call of Duty: Black Ops IIII;
797,797,NES,Dr. Mario;
798,798,PS,Spyro the Dragon;
799,799,PS4,Crash Bandicoot N. Sane Trilogy;
800,800,PS3,Assassin's Creed;
801,801,Series,Ys;
802,802,XOne,Call of Duty: Infinite Warfare;
803,803,PS,Crash Team Racing;
804,804,DS,LEGO Star Wars: The Complete Saga;
805,805,DS,The Legend of Zelda: Phantom Hourglass;
806,806,X360,Batman: Arkham City;
807,807,All,Tomb Raider: The Last Revelation;
808,808,PS,Driver 2;
809,809,PS2,The Simpsons: Hit & Run;
810,810,PC,World of Warcraft: Cataclysm;
811,811,XOne,The Witcher 3: Wild Hunt;
812,812,PS,Tony Hawk's Pro Skater 2;
813,813,3DS,Nintendogs + cats;
814,814,PSP,Gran Turismo;
815,815,PS2,The Lord of the Rings: The Two Towers;
816,816,PS,Tomb Raider;
817,817,PS2,God of War;
818,818,SNES,The Legend of Zelda: A Link to the Past;
819,819,PC,Left 4 Dead;
820,820,X360,Forza Motorsport 4;
821,821,Series,Wizardry;
822,822,Wii,Guitar Hero III: Legends of Rock;
823,823,All,Sonic Heroes;
824,824,PC,BioShock Infinite;
825,825,DS,Mario & Luigi: Bowser's Inside Story;
826,826,PS3,FIFA 15;
827,827,Wii,Mario & Sonic at the Olympic Winter Games;
828,828,PS4,Overwatch;
829,829,PS2,Madden NFL 2005;
830,830,X360,Guitar Hero III: Legends of Rock;
831,831,PS4,Star Wars Battlefront II (2017);
832,832,PC,Dead Island;
833,833,PC,Arma 2: Operation Arrowhead;
834,834,PC,Riven: The Sequel to Myst;
835,835,PC,Warcraft III: Reign of Chaos;
836,836,PS3,LittleBigPlanet;
837,837,PC,ARK: Survival Evolved;
838,838,Series,Ghosts 'n Goblins;
839,839,Series,This War of Mine;
840,840,Series,Alan Wake;
841,841,All,Dragon Ball Z: Kakarot;
842,842,All,Monster Hunter 3;
843,843,All,Grand Theft Auto: Vice City Stories;
844,844,All,FIFA Football 2005;
845,845,All,Madden NFL 09;
846,846,All,NBA 2K13;
847,847,All,This War of Mine;
848,848,Series,Might and Magic;
849,849,Series,You Don't Know Jack;
850,850,All,FIFA 08;
851,851,All,Call of Duty;
852,852,All,Madden NFL 08;
853,853,DS,Professor Layton and the Curious Village;
854,854,PS2,Spider-Man: The Movie;
855,855,X360,The Elder Scrolls IV: Oblivion;
856,856,GC,The Legend of Zelda: The Wind Waker;
857,857,PS2,Tony Hawk's Pro Skater 3;
858,858,Series,Dino Crisis;
859,859,PS2,Winning Eleven: Pro Evolution Soccer 2007;
860,860,NES,Zelda II: The Adventure of Link;
861,861,Wii,Michael Jackson: The Experience;
862,862,PS4,Tom Clancy's The Division;
863,863,PS2,Need for Speed: Most Wanted;
864,864,PS4,Tom Clancy's Rainbow Six: Siege;
865,865,X360,Call of Duty: Advanced Warfare;
866,866,PS4,Watch Dogs;
867,867,Wii,Animal Crossing: City Folk;
868,868,PC,Starbound;
869,869,2600,Asteroids;
870,870,PS,Dragon Quest VII;
871,871,3DS,Monster Hunter Generations;
872,872,All,Batman: Arkham Asylum;
873,873,PS3,Batman: Arkham Asylum;
874,874,NS,Mario Tennis Aces;
875,875,PS3,Call of Duty: Advanced Warfare;
876,876,PS2,God of War II;
877,877,3DS,The Legend of Zelda: A Link Between Worlds;
878,878,GBA,Namco Museum;
879,879,Wii,Super Paper Mario;
880,880,PS3,Assassin's Creed: Revelations;
881,881,X360,Assassin's Creed: Revelations;
882,882,NS,Clubhouse Games: 51 Worldwide Classics;
883,883,PS2,FIFA Soccer 06;
884,884,PC,Counter-Strike;
885,885,3DS,Monster Hunter 4 Ultimate;
886,886,Series,Perfect Dark;
887,887,All,Dead Rising 3;
888,888,PS3,Street Fighter IV;
889,889,PC,7 Days to Die;
890,890,X360,FIFA Soccer 12;
891,891,PS4,Call of Duty: Ghosts;
892,892,NES,Teenage Mutant Ninja Turtles;
893,893,PC,Just Cause 2;
894,894,NES,Excitebike;
895,895,All,Tennis;
896,896,PS,Frogger;
897,897,XOne,Star Wars Battlefront (2015);
898,898,X360,FIFA 14;
899,899,PS2,Madden NFL 2003;
900,900,PS4,Assassin's Creed: Unity;
901,901,PS4,Destiny 2;
902,902,Series,Bayonetta;
903,903,SNES,Super Mario World 2: Yoshi's Island;
904,904,NS,Donkey Kong Country: Tropical Freeze;
905,905,All,Shadow of the Tomb Raider;
906,906,PS4,Batman: Arkham Knight;
907,907,PS2,FIFA 07 Soccer;
908,908,PC,The Sims 4;
909,909,SNES,Street Fighter II Turbo;
910,910,3DS,Monster Hunter 4;
911,911,Series,Sengoku BASARA;
912,912,Series,Sakura Wars;
913,913,PS4,Dragon Ball: Xenoverse 2;
914,914,PS,Crash Bandicoot 2: Cortex Strikes Back;
915,915,X360,Fallout: New Vegas;
916,916,PS4,Assassin's Creed Origins;
917,917,PS4,Far Cry 4;
918,918,Wii,Carnival Games;
919,919,PS2,World Soccer Winning Eleven 9;
920,920,X360,Forza Motorsport 2;
921,921,PS,Namco Museum Vol.3;
922,922,PS2,Tekken Tag Tournament;
923,923,WiiU,Super Mario Maker;
924,924,NES,Golf;
925,925,N64,Star Fox 64;
926,926,PS2,EyeToy Play;
927,927,PC,Who Wants to be a Millionaire;
928,928,PC,Diablo II;
929,929,PC,Zoo Tycoon;
"930,930,PC,""Warhammer 40,000: Dawn of War""";
931,931,GEN,Disney's Aladdin;
932,932,PC,World of Warcraft: Wrath of the Lich King;
933,933,2600,Pitfall!;
934,934,2600,Frogger;
935,935,PC,DayZ;
936,936,iOS,Super Mario Run;
937,937,PS4,Monster Hunter: World;
938,938,Series,The Outer Worlds;
939,939,Series,Risk of Rain;
940,940,Series,God Eater;
941,941,Series,Little Nightmares;
942,942,NS,Hyrule Warriors: Age of Calamity;
943,943,All,The Outer Worlds;
944,944,All,DmC: Devil May Cry;
945,945,All,Madden NFL 10;
946,946,All,Need for Speed: Shift;
947,947,All,Need for Speed Rivals;
948,948,All,Lego Jurassic World;
949,949,All,NBA 2K12;
950,950,All,Just Dance 2015;
951,951,All,WWE SmackDown vs. Raw 2009;
952,952,All,The Elder Scrolls III: Morrowind;
953,953,All,Far Cry Primal;
954,954,All,Star Wars: Battlefront;
955,955,All,BioShock;
956,956,All,Max Payne 3;
957,957,All,Sonic Colors;
958,958,Series,Company of Heroes;
959,959,All,The Lord of the Rings: The Two Towers;
960,960,All,Ace Combat 7: Skies Unknown;
961,961,Series,Zombie Army;
962,962,All,Dead Space 2;
963,963,Series,Monster Rancher;
964,964,All,Ratatouille;
965,965,All,Max Payne;
966,966,Series,Turok;
967,967,All,The Simpsons Game;
968,968,All,Rock Band;
969,969,Series,Rocksmith;
970,970,Series,S.T.A.L.K.E.R.;
971,971,All,Teenage Mutant Ninja Turtles;
972,972,All,Resident Evil 4 (2023);
973,973,All,Driver;
974,974,All,Madden NFL 2005;
975,975,PS3,Fallout 3;
976,976,GBC,The Legend of Zelda: Oracle of Ages / Seasons;
977,977,PC,The Elder Scrolls V: Skyrim;
978,978,PS2,Namco Museum: 50th Anniversary;
979,979,NS,Kirby Star Allies;
980,980,PS4,NBA 2K16;
981,981,Series,Divinity;
982,982,PS4,Far Cry 5;
983,983,PS4,Battlefield 4;
984,984,PS3,Assassin's Creed IV: Black Flag;
985,985,PS4,Naruto Shippuden: Ultimate Ninja Storm 4;
986,986,All,Dark Souls II;
987,987,PC,Half-Life 2: Episode One;
988,988,GB,Donkey Kong Land;
989,989,DS,English Training: Have Fun Improving Your Skills!;
990,990,NS,The Legend of Zelda: Skyward Sword HD;
991,991,NES,Dragon Quest III;
992,992,PS2,Tony Hawk's Underground;
993,993,Wii,Just Dance 2014;
994,994,DS,Professor Layton and the Diabolical Box;
995,995,PS3,Sports Champions;
996,996,All,Final Fantasy III;
997,997,PS2,World Soccer Winning Eleven 8 International;
998,998,PS,Namco Museum Vol.1;
999,999,PS4,Cyberpunk 2077;
1000,1000,GB,The Legend of Zelda: Link's Awakening;
1001,1001,PS4,Resident Evil VII: Biohazard;
1002,1002,NS,Fire Emblem: Three Houses;
1003,1003,All,Final Fantasy VI;
1004,1004,PSP,Monster Hunter Freedom Unite;
1005,1005,Series,Okami;
1006,1006,Series,Homefront;
1007,1007,3DS,Super Mario Maker;
1008,1008,PS4,Dragon Ball FighterZ;
1009,1009,PS4,Gran Turismo Sport;
1010,1010,X360,LEGO Indiana Jones: The Original Adventures;
1011,1011,PC,The Sims: Unleashed;
1012,1012,DS,Tomodachi Collection;
1013,1013,PSP,Ratchet & Clank: Size Matters;
1014,1014,GB,Pokémon Trading Card Game;
1015,1015,PS2,Ratchet & Clank;
1016,1016,XOne,FIFA 17;
1017,1017,All,Hitman 2: Silent Assassin;
1018,1018,PS2,FIFA Soccer 2005;
1019,1019,PC,Diablo III: Reaper of Souls;
1020,1020,PC,World of Warcraft: Shadowlands;
1021,1021,Wii,The Legend of Zelda: Skyward Sword;
1022,1022,PS2,Tony Hawk's Pro Skater 4;
1023,1023,PSP,Midnight Club 3: DUB Edition;
1024,1024,DS,MySims;
1025,1025,PS4,Dark Souls III;
1026,1026,N64,Banjo-Kazooie;
1027,1027,PS2,SOCOM: U.S. Navy SEALs;
1028,1028,PS3,Battlefield 4;
1029,1029,PS2,Jak and Daxter: The Precursor Legacy;
1030,1030,N64,Pokémon Snap;
1031,1031,NS,1-2-Switch;
1032,1032,PS2,Pro Evolution Soccer 2008;
1033,1033,PS3,FIFA Soccer 10;
1034,1034,Wii,Guitar Hero: World Tour;
1035,1035,PS2,Star Wars Battlefront;
1036,1036,PC,Doom II;
1037,1037,PS2,The Simpsons: Road Rage;
1038,1038,PC,BattleBlock Theater;
1039,1039,PS2,Metal Gear Solid 3: Snake Eater;
1040,1040,All,Hitman: Absolution;
1041,1041,All,Guitar Hero: Aerosmith;
1042,1042,Series,Army of Two;
1043,1043,All,Persona 5 Royal;
1044,1044,PS4,Assassin's Creed Syndicate;
1045,1045,PS2,Star Wars Battlefront II;
1046,1046,XOne,Assassin's Creed: Unity;
1047,1047,DS,Cooking Mama 2: Dinner With Friends;
1048,1048,PC,Undertale;
1049,1049,PS,WWF SmackDown!;
1050,1050,X360,Battlefield 4;
1051,1051,PS2,Grand Theft Auto: Liberty City Stories;
1052,1052,PS2,The Getaway;
1053,1053,PS,Tomb Raider III: Adventures of Lara Croft;
1054,1054,X360,Batman: Arkham Asylum;
1055,1055,X360,Assassin's Creed: Brotherhood;
1056,1056,PS2,James Bond 007: Agent Under Fire;
1057,1057,PS4,Jump Force;
1058,1058,PS2,LEGO Star Wars: The Video Game;
1059,1059,X360,Resident Evil 5;
1060,1060,PS,Rugrats in Paris: The Movie;
1061,1061,PS4,NBA 2K17;
1062,1062,X360,FIFA Soccer 11;
1063,1063,SNES,Donkey Kong Country 3: Dixie Kong's Double Trouble!;
1064,1064,3DS,Animal Crossing: Happy Home Designer;
1065,1065,PS,Resident Evil 3: Nemesis;
1066,1066,NES,Kung Fu;
1067,1067,PC,World of Warcraft: The Burning Crusade;
1068,1068,X360,Fable II;
1069,1069,Series,Legacy of Kain;
1070,1070,Series,Drawn to Life;
1071,1071,Series,A Way Out;
1072,1072,All,Nioh;
1073,1073,All,WWE SmackDown vs. Raw 2010;
1074,1074,All,WWE SmackDown vs. Raw 2011;
1075,1075,All,Mortal Kombat: Deadly Alliance;
"1076,1076,NS,""Momotaro Dentetsu: Showa, Heisei, Reiwa Mo Teiban!""";
1077,1077,All,Mario Tennis;
1078,1078,All,Elite Dangerous;
1079,1079,All,A Way Out;
1080,1080,All,Captain Toad: Treasure Tracker;
1081,1081,All,Duke Nukem 3D;
1082,1082,All,Doom;
1083,1083,All,UFC 2009 Undisputed;
1084,1084,All,Doom 3;
1085,1085,All,Grand Theft Auto;
1086,1086,All,Final Fantasy IV;
1087,1087,All,Monument Valley 2;
1088,1088,PS2,FIFA Soccer 2004;
1089,1089,DS,Pokémon Mystery Dungeon: Blue Rescue Team;
1090,1090,PS4,Mortal Kombat X;
1091,1091,X360,Battlefield: Bad Company 2;
1092,1092,All,Darksiders;
1093,1093,X360,Borderlands;
1094,1094,DS,Mario & Sonic at the Olympic Winter Games;
1095,1095,PC,Dying Light;
1096,1096,DS,Guitar Hero: On Tour;
1097,1097,PS2,Dragon Ball Z: Budokai;
1098,1098,PS,Spyro 2: Ripto's Rage!;
1099,1099,XOne,Halo: The Master Chief Collection;
1100,1100,Series,Star Ocean;
1101,1101,X360,LEGO Batman: The Videogame;
1102,1102,PS2,Tekken 4;
1103,1103,PS4,FIFA 14;
1104,1104,3DS,The Legend of Zelda: Majora's Mask 3D;
1105,1105,PS3,LittleBigPlanet 2;
1106,1106,PS,Grand Theft Auto 2;
1107,1107,XOne,Destiny;
1108,1108,PS2,Spider-Man 2;
1109,1109,GB,F-1 Race;
1110,1110,PC,World of Warcraft: Battle for Azeroth;
1111,1111,All,Lego Star Wars: The Complete Saga;
1112,1112,All,SimCity 2000;
1113,1113,All,Saints Row 2;
1114,1114,All,Lego Batman 2: DC Super Heroes;
1115,1115,PS2,FIFA Soccer 2003;
1116,1116,Series,Spintires;
1117,1117,PS,Crash Bash;
1118,1118,XOne,Gears of War 4;
1119,1119,PSP,Tekken: Dark Resurrection;
1120,1120,Series,Mario Baseball;
1121,1121,PS4,The Elder Scrolls V: Skyrim Special Edition;
1122,1122,PS4,Watch Dogs 2;
1123,1123,N64,The Legend of Zelda: Majora's Mask;
1124,1124,DS,Yoshi's Island DS;
1125,1125,PS,WWF War Zone;
1126,1126,All,Final Fantasy XIII-2;
1127,1127,X360,Assassin's Creed IV: Black Flag;
1128,1128,PS4,NBA 2K18;
1129,1129,Wii,Big Brain Academy: Wii Degree;
1130,1130,NS,Paper Mario: The Origami King;
1131,1131,GC,Luigi's Mansion;
1132,1132,PS2,James Bond 007: Nightfire;
1133,1133,PS2,Star Wars Episode III: Revenge of the Sith;
1134,1134,PS2,Max Payne;
1135,1135,PS4,Madden NFL 16;
1136,1136,PC,World of Warcraft: Warlords of Draenor;
1137,1137,PC,World of Warcraft: Legion;
1138,1138,Series,Breath of Fire;
1139,1139,Series,Commandos;
1140,1140,PC,Dark Souls III;
1141,1141,PC,Dark Souls: Prepare to Die Edition;
1142,1142,PS2,The Lord of the Rings: The Return of the King;
1143,1143,PS,Spyro: Year of the Dragon;
1144,1144,PC,Half-Life 2: Episode Two;
1145,1145,All,The Room Two;
1146,1146,PS4,Madden NFL 17;
1147,1147,PS2,True Crime: Streets of LA;
1148,1148,PSP,Gran Turismo (PSP);
1149,1149,PS3,Far Cry 3;
1150,1150,PSP,God of War: Chains of Olympus;
1151,1151,XOne,FIFA 16;
1152,1152,DS,Flash Focus: Vision Training in Minutes a Day;
1153,1153,PS2,Ratchet & Clank: Up Your Arsenal;
1154,1154,PS,007: Tomorrow Never Dies;
1155,1155,PS3,L.A. Noire;
1156,1156,N64,Perfect Dark;
1157,1157,NES,Dragon Quest IV;
1158,1158,SNES,Dragon Quest VI: Maboroshi no Daichi;
1159,1159,NES,Baseball;
1160,1160,SNES,Killer Instinct;
1161,1161,PS,WWF SmackDown! 2: Know Your Role;
1162,1162,XOne,Dead Rising 3;
1163,1163,Series,Final Fight;
1164,1164,All,Dragon Age: Origins;
1165,1165,All,Star Wars: Knights of the Old Republic;
1166,1166,All,Alan Wake;
1167,1167,All,Lego Star Wars: The Skywalker Saga;
1168,1168,PS4,Assassin's Creed IV: Black Flag;
1169,1169,Series,Front Mission;
1170,1170,DS,Personal Trainer: Cooking;
1171,1171,All,SimCity;
1172,1172,PS2,Enter the Matrix;
1173,1173,PS4,Assassin's Creed Odyssey;
1174,1174,PS3,Fallout: New Vegas;
1175,1175,PS2,Sonic Heroes;
1176,1176,DS,Club Penguin: Elite Penguin Force;
1177,1177,PS2,FIFA Soccer 08;
1178,1178,XOne,FIFA 18;
1179,1179,PS,Spider-Man;
1180,1180,PS,Need for Speed III: Hot Pursuit;
1181,1181,PS3,The Elder Scrolls IV: Oblivion;
1182,1182,N64,Star Wars Episode I Racer;
1183,1183,GB,Yoshi;
1184,1184,PS3,Tekken 6;
1185,1185,Series,Kid Icarus;
1186,1186,PS3,Resident Evil 6;
1187,1187,PS4,Tom Clancy's Ghost Recon Wildlands;
1188,1188,X360,NBA 2K13;
1189,1189,XOne,Titanfall;
1190,1190,Wii,Mario Party 9;
1191,1191,Series,Bravely;
1192,1192,Series,Parasite Eve;
1193,1193,All,Dead Rising;
1194,1194,All,Resident Evil: Revelations 2;
1195,1195,All,Dead Rising 2;
1196,1196,Series,Quake;
1197,1197,X360,Mass Effect 2;
1198,1198,Series,Sacred;
1199,1199,PS2,Madden NFL 2002;
1200,1200,NES,World Class Track Meet;
1201,1201,Wii,LEGO Batman: The Videogame;
1202,1202,X360,Saints Row 2;
1203,1203,GB,Donkey Kong;
1204,1204,PC,The Sims: Vacation;
1205,1205,WiiU,New Super Luigi U;
1206,1206,XOne,Call of Duty: Ghosts;
1207,1207,DS,LEGO Batman: The Videogame;
1208,1208,X360,Borderlands 2;
1209,1209,3DS,Fire Emblem Fates;
1210,1210,X360,Kung Fu Panda;
1211,1211,X360,Mass Effect 3;
1212,1212,DS,Rhythm Heaven;
1213,1213,PS4,Metal Gear Solid V: The Phantom Pain;
1214,1214,PS,Rayman;
1215,1215,XB,Tom Clancy's Splinter Cell;
1216,1216,NES,Mike Tyson's Punch-Out!!;
1217,1217,DS,Professor Layton and the Unwound Future;
1218,1218,All,SoulCalibur IV;
1219,1219,NS,Yoshi's Crafted World;
1220,1220,PS,Croc: Legend of the Gobbos;
1221,1221,XB,Fable;
1222,1222,Wii,Sonic and the Secret Rings;
1223,1223,DS,Sonic Rush;
1224,1224,PS3,MotorStorm;
1225,1225,PC,Warcraft II: Tides of Darkness;
1226,1226,PC,Crysis;
1227,1227,PC,Warcraft II: Tides of Darkness;
1228,1228,PC,Sid Meier's Civilization IV;
1229,1229,PC,Age of Empires;
1230,1230,PS3,Heavy Rain;
1231,1231,X360,Left 4 Dead;
1232,1232,X360,Halo 3: ODST;
1233,1233,X360,Left 4 Dead 2;
1234,1234,X360,Gears of War 3;
1235,1235,X360,Kinect Sports;
1236,1236,PC,Torchlight II;
1237,1237,PC,Dishonored;
1238,1238,PS3,God of War: Ascension;
1239,1239,PC,Space Engineers;
1240,1240,Series,Code Vein;
1241,1241,Series,Your Shape;
1242,1242,Series,Rally Championship;
1243,1243,Series,Gungeon;
1244,1244,Series,Warhammer: Vermintide;
1245,1245,All,Code Vein;
1246,1246,All,Michael Jackson: The Experience;
1247,1247,All,WWE 2K15;
1248,1248,All,WWE 2K17;
1249,1249,All,Mortal Kombat;
1250,1250,All,Mortal Kombat (2011);
1251,1251,All,Civilization II;
1252,1252,All,BioShock 2;
1253,1253,All,PGA Tour 2K21;
1254,1254,All,Command & Conquer;
1255,1255,All,Shaun White Snowboarding;
1256,1256,All,World War Z;
1257,1257,All,Mass Effect: Andromeda;
1258,1258,All,Control;
1259,1259,All,Farming Simulator 15﻿;
1260,1260,All,Bastion;
1261,1261,All,Crysis 2;
1262,1262,All,Risk of Rain;
1263,1263,All,Kingdom Come: Deliverance;
1264,1264,All,Lords of the Fallen;
1265,1265,All,Jurassic World Evolution;
1266,1266,All,Enter the Gungeon;
1267,1267,All,Little Nightmares;
1268,1268,All,Octopath Traveler;
1269,1269,All,Life is Strange;
1270,1270,All,Disney Infinity;
1271,1271,Series,Syberia;
1272,1272,Series,Frogwares' Sherlock Holmes;
1273,1273,All,The Simpsons: Hit & Run;
1274,1274,Series,Pajama Sam;
1275,1275,Series,Shantae;
1276,1276,Series,Game Party;
1277,1277,Series,Chivalry;
1278,1278,All,Ghostbusters: The Video Game;
1279,1279,All,Middle-earth: Shadow of War;
1280,1280,All,Farming Simulator 22;
1281,1281,All,Demon Slayer: Kimetsu no Yaiba – The Hinokami Chronicles;
1282,1282,PC,V Rising;
1283,1283,All,Driver 3;
1284,1284,All,Battlefield 1942;
1285,1285,All,Sonic Frontiers;
1286,1286,PS2,WWE SmackDown! vs. Raw 2006;
1287,1287,SNES,Star Fox;
1288,1288,PC,The Sims: Livin Large;
1289,1289,DS,Kirby Super Star Ultra;
1290,1290,PS2,World Soccer Winning Eleven 6 International;
1291,1291,X360,Far Cry 3;
1292,1292,DS,Style Savvy;
1293,1293,DS,Mario vs. Donkey Kong: Mini-Land Mayhem!;
1294,1294,PC,Super Meat Boy;
1295,1295,3DS,Yokai Watch;
1296,1296,PS2,Ratchet & Clank: Going Commando;
1297,1297,DS,The Legend of Zelda: Spirit Tracks;
1298,1298,PS3,Battlefield: Bad Company 2;
1299,1299,PS2,Hitman 2: Silent Assassin;
1300,1300,3DS,Mario Party: Island Tour;
1301,1301,X360,Street Fighter IV;
1302,1302,PS2,WWE SmackDown! vs. RAW 2006;
1303,1303,N64,Wave Race 64;
1304,1304,All,Naruto Shippuden: Ultimate Ninja Storm Trilogy;
1305,1305,GBA,Pac-Man Collection;
1306,1306,DS,Pokémon Ranger;
1307,1307,3DS,Donkey Kong Country Returns 3D;
1308,1308,Series,Warriors Orochi;
1309,1309,X360,Madden NFL 13;
1310,1310,PS4,Doom (2016);
1311,1311,X360,Mass Effect;
1312,1312,X360,FIFA 15;
1313,1313,SNES,Final Fantasy III;
1314,1314,PS2,Dragon Ball Z: Budokai 2;
1315,1315,PC,Counter-Strike: Condition Zero;
1316,1316,PS4,Nioh;
1317,1317,All,WWE SmackDown! vs. Raw 2006;
1318,1318,All,Far Cry 2;
1319,1319,NS,Metroid Dread;
1320,1320,All,Miitopia;
1321,1321,PS3,Mortal Kombat (2011);
1322,1322,X360,Sega Superstars Tennis;
1323,1323,Wii,Cooking Mama: Cook Off;
1324,1324,PS2,Hot Shots Golf 3;
1325,1325,PS2,Call of Duty: Finest Hour;
1326,1326,PS,Syphon Filter;
1327,1327,PS4,Middle-Earth: Shadow of Mordor;
1328,1328,All,Tales of Vesperia;
1329,1329,All,Final Fantasy V;
